Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence,School_Programs,Family_Background,Mental_Health,Access_to_Counseling,Parental_Supervision,Substance_Education,Community_Support,Media_Influence,Age_Midpoint,Risk_Index,Protection_Index,Net_Risk,High_Peer_Influence,High_Media_Influence,High_Risk_Index,Smoking_Prevalence_scaled,Drug_Experimentation_scaled,Peer_Influence_scaled,Family_Background_scaled,Mental_Health_scaled,Parental_Supervision_scaled,Community_Support_scaled,Media_Influence_scaled,High_Peer_Influence_scaled,High_Media_Influence_scaled,High_Risk_Index_scaled
2024,20-24,Both,22.66,57.68,Middle,2,Yes,3,10,Yes,2,No,1,6,22.0,-0.5148370672436449,-1.2269515569958187,0.7121144897521738,0,0,0,-0.3683469486216788,1.0008436577534725,-1.201568626896309,-0.8772747477425354,1.5734331074593475,-1.2201831466209396,-1.583396776623981,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,80+,Female,9.15,42.91,Low,3,Yes,7,8,Yes,2,Yes,9,2,82.5,-1.036406527146384,0.16755313952977188,-1.2039596666761558,0,0,0,-1.4095898187746918,0.15756845518041743,-0.8522855749802865,0.5189370021361666,0.8787913223463955,-1.2201831466209396,1.2039055630740887,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,15-19,Female,26.74,54.88,Low,6,Yes,8,10,Yes,3,No,6,8,17.0,0.5318345295187754,0.05077695988062302,0.4810575696381524,0,0,0,-0.05389314327569123,0.8409810601092915,0.19556358076778094,0.867989939605842,1.5734331074593475,-0.8743262456512856,0.1586671856873126,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,60-69,Male,30.22,44.07,Low,8,Yes,3,3,No,10,No,5,6,64.5,0.5330120885044226,0.1598839022062706,0.37312818629815203,0,0,1,0.21431745540176889,0.2237972456330069,0.8941296845998259,-0.8772747477425354,-0.8578131404359844,1.5466720611362934,-0.1897456067749461,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2021,40-49,Male,40.98,45.87,Low,10,No,6,8,Yes,2,Yes,7,3,44.5,0.36013690102488227,-0.1810730346016258,0.5412099356265081,1,0,0,1.0436122949906972,0.32656605840426595,1.5926957884318709,0.16988406466649103,0.8787913223463955,-1.2201831466209396,0.5070799781495713,-0.8724219863821063,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2023,80+,Female,35.86,49.69,Low,4,Yes,5,5,No,7,No,1,5,82.5,-0.33960676179280996,-0.4178214303999448,0.07821466860713483,0,0,0,0.6490035980859284,0.5446643166188272,-0.5030025230642641,-0.17916887280318447,-0.16317135532303248,0.509101358227331,-1.583396776623981,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,15-19,Male,27.83,50.72,High,6,Yes,4,6,No,9,No,7,6,17.0,0.18372903658840017,0.39322444268111684,-0.20949540609271666,0,0,0,0.030115348838800567,0.6034709150379367,0.19556358076778094,-0.52822181027286,0.1841495372334435,1.2008151601666393,0.5070799781495713,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,15-19,Male,13.21,59.7,Middle,1,No,6,2,Yes,8,Yes,8,1,17.0,-1.5597423255275942,0.6267783648251021,-2.186520690352696,0,0,0,-1.0966774536509885,1.1161731031967745,-1.5508516788123314,0.16988406466649103,-1.2051340329924605,0.8549582591969852,0.85549277061183,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Both,26.81,65.09,Middle,10,No,9,2,No,6,No,3,8,54.5,1.2304006333508204,0.164572047544577,1.0658285858062433,1,0,1,-0.04849810249769632,1.4239086036618231,1.5926957884318709,1.2170428770755175,-1.2051340329924605,0.1632444572576769,-0.8865711916994635,0.8681054782697698,2.05274556091395,-0.4998437451132192,1.771259541706893
2024,10-14,Both,33.51,66.83,Middle,5,No,7,10,No,5,Yes,9,4,12.0,-0.33901798229998636,0.513410040499426,-0.8524280227994123,0,0,0,0.4678843719675285,1.5232517893407067,-0.15371947114824155,0.5189370021361666,1.5734331074593475,-0.18261244371197724,1.2039055630740887,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,50-59,Both,13.68,33.04,Low,1,No,7,8,No,3,No,9,6,54.5,-0.689478593201656,0.2828387731863232,-0.9723173663879793,0,0,0,-1.0604536084273086,-0.4059472015153205,-1.5508516788123314,0.5189370021361666,0.8787913223463955,-0.8743262456512856,1.2039055630740887,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,25-29,Female,34.8,13.46,High,4,No,2,10,Yes,1,No,9,10,27.0,0.5306569705331281,-0.529487389909572,1.0601443604427,0,1,0,0.5673072663048628,-1.523843509327129,-0.5030025230642641,-1.226327685212211,1.5734331074593475,-1.5660400475905938,1.2039055630740887,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2023,70-79,Both,40.87,44.94,High,2,No,10,8,No,6,Yes,7,10,74.5,0.1813739186171056,0.7454734166508138,-0.5640994980337082,0,1,0,1.0351343737681338,0.27346883847244874,-1.201568626896309,1.566095814545193,0.8787913223463955,0.1632444572576769,0.5070799781495713,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2023,70-79,Male,25.86,27.1,Middle,1,No,4,8,No,8,Yes,2,3,74.5,-1.2116368325972189,-0.30274917841253235,-0.9088876541846865,0,0,0,-0.12171651305619831,-0.7450842836604757,-1.5508516788123314,-0.52822181027286,0.8787913223463955,0.8549582591969852,-1.2349839841617223,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,30-39,Male,14.44,28.07,Middle,7,Yes,3,8,No,1,No,1,6,34.5,0.3583705625464114,-1.34223719065237,1.7006077531987813,0,0,0,-1.001878879980507,-0.6897033123337417,0.5448466326838034,-0.8772747477425354,0.8787913223463955,-1.5660400475905938,-1.583396776623981,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,50-59,Male,43.14,19.12,Middle,5,No,2,1,No,3,No,2,1,54.5,-0.8611762216955491,-1.1118793050084061,0.25070308331285707,0,0,0,1.2100878389973968,-1.2006926869463916,-0.15371947114824155,-1.226327685212211,-1.5524549255489364,-0.8743262456512856,-1.2349839841617223,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Both,45.1,18.34,Middle,4,No,5,5,Yes,1,Yes,5,3,44.5,-0.6877122547231852,-0.6449848423895748,-0.04272741233361044,0,0,0,1.3611489807812536,-1.2452258391472708,-0.5030025230642641,-0.17916887280318447,-0.16317135532303248,-1.5660400475905938,-0.1897456067749461,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Male,15.95,29.59,High,4,No,8,4,No,10,No,9,8,54.5,0.18255147760275287,1.2061891879387414,-1.0236377103359886,0,0,0,-0.8855001431980459,-0.6029207593269006,-0.5030025230642641,0.867989939605842,-0.5104922478795085,1.5466720611362934,1.2039055630740887,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,60-69,Male,9.1,68.54,High,3,No,6,8,No,9,No,8,9,64.5,0.18196269810992927,0.7420639984816534,-0.5601013003717241,0,1,0,-1.4134434193304029,1.6208821614734035,-0.8522855749802865,0.16988406466649103,0.8787913223463955,1.2008151601666393,0.85549277061183,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2020,40-49,Both,15.52,11.77,High,1,No,6,6,Yes,5,Yes,8,9,44.5,-0.16732035380609322,0.280921463855448,-0.4482418176615412,0,1,0,-0.9186411079771574,-1.620332005762367,-1.5508516788123314,0.16988406466649103,0.1841495372334435,-0.18261244371197724,0.85549277061183,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,30-39,Male,49.79,66.04,High,1,No,6,6,No,2,Yes,5,6,34.5,-0.689478593201656,-0.41334822957646494,-0.2761303636251911,0,0,0,1.722616712906911,1.478147699291099,-1.5508516788123314,0.16988406466649103,0.1841495372334435,-1.2201831466209396,-0.1897456067749461,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,40-49,Both,44.26,43.55,High,8,No,2,1,Yes,9,No,6,1,44.5,-0.3372516438215154,0.044384886880580315,-0.3816365307020957,0,0,0,1.2964084914453147,0.19410847749908738,0.8941296845998259,-1.226327685212211,-1.5524549255489364,1.2008151601666393,0.1586671856873126,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,70-79,Male,41.23,14.68,High,10,Yes,10,7,Yes,9,Yes,3,8,74.5,1.2304006333508204,0.6267799276707896,0.6036207056800308,1,0,1,1.0628802977692502,-1.4541890917821645,1.5926957884318709,1.566095814545193,0.5314704297899194,1.2008151601666393,-0.8865711916994635,0.8681054782697698,2.05274556091395,-0.4998437451132192,1.771259541706893
2020,20-24,Both,21.51,45.62,Low,5,Yes,7,8,No,9,No,8,5,22.0,-0.16496523583479872,0.858414977638212,-1.0233802134730108,0,0,0,-0.45697976140302327,0.3122926121860355,-0.15371947114824155,0.5189370021361666,0.8787913223463955,1.2008151601666393,0.85549277061183,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,50-59,Both,28.67,35.77,Low,10,No,7,7,Yes,6,No,10,7,54.5,1.0563478868856326,0.744833271643397,0.31151461524223567,1,0,1,0.09485583817473947,-0.2500811688122438,1.5926957884318709,0.5189370021361666,0.5314704297899194,0.1632444572576769,1.5523183555363476,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2021,70-79,Female,5.47,44.58,Low,10,Yes,2,4,Yes,3,Yes,6,1,74.5,0.01203140809450709,-0.6473289150587279,0.659360323153235,1,0,0,-1.6932148196749948,0.2529150759181969,1.5926957884318709,-1.226327685212211,-0.5104922478795085,-0.8743262456512856,0.1586671856873126,-1.5686329722428567,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2021,10-14,Female,22.09,13.31,Middle,1,Yes,9,6,Yes,7,No,5,6,12.0,-0.689478593201656,0.5121328761759675,-1.2016114693776236,0,0,0,-0.41227799495678,-1.5324075770580672,-1.5508516788123314,1.2170428770755175,0.1841495372334435,0.509101358227331,-0.1897456067749461,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,20-24,Female,42.13,66.38,High,5,Yes,8,4,Yes,3,No,9,10,22.0,0.7052984964911394,0.39918975234288173,0.30610874414825767,0,1,1,1.1322451077720421,1.4975595861478916,-0.15371947114824155,0.867989939605842,-0.5104922478795085,-0.8743262456512856,1.2039055630740887,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2022,30-39,Female,27.58,23.02,High,2,No,5,2,No,5,No,4,1,34.5,-1.385100799569583,-0.2999799052507888,-1.0851208943187942,0,0,0,0.0108473460602474,-0.9780269259419968,-1.201568626896309,-0.17916887280318447,-1.2051340329924605,-0.18261244371197724,-0.5381583992372048,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,50-59,Male,33.41,53.52,Low,4,Yes,10,7,Yes,3,Yes,1,7,54.5,0.008498731137565274,-0.2972090692433578,0.3057078003809231,0,0,0,0.46017717085610715,0.7633335126821179,-0.5030025230642641,1.566095814545193,0.5314704297899194,-0.8743262456512856,-1.583396776623981,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,15-19,Male,40.7,39.94,Middle,9,No,9,7,No,9,Yes,5,7,17.0,0.8817063609276214,0.7427041434890702,0.13900221743855123,1,0,1,1.022032131878718,-0.012000085892160225,1.2434127365158483,1.2170428770755175,0.5314704297899194,1.2008151601666393,-0.1897456067749461,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,25-29,Both,25.15,65.32,High,7,No,6,5,No,8,No,3,10,27.0,1.054581548407162,0.046090377388004256,1.0084911710191578,0,1,1,-0.17643764094728936,1.4370401741825944,0.5448466326838034,0.16988406466649103,-0.16317135532303248,0.8549582591969852,-0.8865711916994635,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2024,25-29,Both,37.14,10.92,Low,10,Yes,6,7,No,10,Yes,7,10,27.0,1.5785061262811957,0.7412120346507852,0.8372940916304105,1,1,1,0.7476557723121207,-1.6688617229043503,1.5926957884318709,0.16988406466649103,0.5314704297899194,1.5466720611362934,0.5070799781495713,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2023,70-79,Both,7.45,34.13,High,7,No,7,10,Yes,5,No,6,4,74.5,0.010265069616036127,0.1649972480371673,-0.15473217842113118,0,0,0,-1.5406122376688536,-0.34371497600383555,0.5448466326838034,0.5189370021361666,1.5734331074593475,-0.18261244371197724,0.1586671856873126,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,40-49,Female,15.97,68.7,High,1,No,7,4,No,2,Yes,8,8,44.5,-0.3413731002712808,0.051415542042352325,-0.39278864231363314,0,0,0,-0.8839587029757615,1.6300171670530708,-1.5508516788123314,0.5189370021361666,-0.5104922478795085,-1.2201831466209396,0.85549277061183,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,60-69,Female,6.64,55.23,Middle,10,Yes,5,4,No,9,Yes,6,5,64.5,0.7082423939552576,0.3934378243502558,0.31480456960500175,1,0,1,-1.6030405666713659,0.8609638848148139,1.5926957884318709,-0.17916887280318447,-0.5104922478795085,1.2008151601666393,0.1586671856873126,-0.17621100052135585,2.05274556091395,-0.4998437451132192,1.771259541706893
2021,20-24,Female,15.75,57.85,Middle,6,Yes,8,7,No,2,No,10,1,22.0,-0.6865346957375379,0.40004171617374995,-1.0865764119112877,0,0,0,-0.9009145454208883,1.010549601181869,0.19556358076778094,0.867989939605842,0.5314704297899194,-1.2201831466209396,1.5523183555363476,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,70-79,Female,26.69,30.46,Middle,5,Yes,5,1,Yes,9,Yes,8,10,74.5,0.7052984964911394,0.6257130193250949,0.07958547716604447,0,1,1,-0.057746743831401645,-0.5532491664874586,-0.15371947114824155,-0.17916887280318447,-1.5524549255489364,1.2008151601666393,0.85549277061183,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2024,20-24,Male,10.5,14.67,High,1,No,8,6,No,5,Yes,4,3,22.0,-1.2116368325972189,0.04907303221888667,-1.2607098648161055,0,0,0,-1.305542603770505,-1.4547600296308936,-1.5508516788123314,0.867989939605842,0.1841495372334435,-0.18261244371197724,-0.5381583992372048,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,30-39,Male,46.48,31.29,Middle,10,Yes,5,10,No,4,Yes,8,8,34.5,1.2304006333508204,0.04928485104233804,1.1811157823084824,1,0,1,1.4675083561188669,-0.5058613250429336,1.5926957884318709,-0.17916887280318447,1.5734331074593475,-0.5284693446816314,0.85549277061183,0.8681054782697698,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,60-69,Both,38.05,27.25,Middle,1,Yes,6,4,Yes,8,No,9,4,64.5,-1.0375840861320313,0.7429159623125217,-1.780500048444553,0,0,0,0.817791302426054,-0.7365202159295375,-1.5508516788123314,0.16988406466649103,-0.5104922478795085,0.8549582591969852,1.2039055630740887,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Male,44.1,36.06,Middle,8,Yes,3,1,No,8,No,7,5,54.5,0.358959342039235,0.16158782986800702,0.197371512171228,0,0,0,1.2840769696670409,-0.2335239711990965,0.8941296845998259,-0.8772747477425354,-1.5524549255489364,0.8549582591969852,0.5070799781495713,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,50-59,Both,30.95,10.01,Middle,6,No,8,3,No,10,No,1,10,54.5,0.8799400224491506,0.2770884080393849,0.6028516144097658,0,1,1,0.27058002351514415,-1.7208170671387093,0.19556358076778094,0.867989939605842,-0.8578131404359844,1.5466720611362934,-1.583396776623981,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2020,80+,Female,36.84,67.84,Low,1,No,5,1,Yes,10,Yes,7,9,82.5,-0.16732035380609322,0.6248610554942268,-0.79218140930032,0,1,0,0.7245341689778572,1.580916512062358,-1.5508516788123314,-0.17916887280318447,-1.5524549255489364,1.5466720611362934,0.5070799781495713,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,20-24,Both,44.61,43.56,High,7,Yes,1,5,No,2,Yes,6,9,22.0,0.8805288019419741,-0.8789655278718379,1.759494329813812,0,1,1,1.3233836953352893,0.1946794153478169,0.5448466326838034,-1.5753806226818865,-0.16317135532303248,-1.2201831466209396,0.1586671856873126,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2021,10-14,Female,19.03,57.81,Middle,3,Yes,4,7,No,3,Yes,9,2,12.0,-1.036406527146384,-0.06621416428335232,-0.9701923628630317,0,0,0,-0.6481183489662707,1.0082658497869523,-0.8522855749802865,-0.52822181027286,0.5314704297899194,-0.8743262456512856,1.2039055630740887,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,25-29,Female,32.6,47.32,High,3,No,8,6,Yes,2,Yes,4,4,27.0,-0.6883010342160087,-0.29678386875076745,-0.3915171654652413,0,0,0,0.39774884185359527,0.40935204647000273,-0.8522855749802865,0.867989939605842,0.1841495372334435,-1.2201831466209396,-0.5381583992372048,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,20-24,Male,11.38,54.17,High,3,No,2,2,Yes,10,Yes,2,6,22.0,-0.34019554128563356,-0.3048798694125466,-0.035315671873086985,0,0,0,-1.2377192339899978,0.800444472849517,-0.8522855749802865,-1.226327685212211,-1.2051340329924605,1.5466720611362934,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Female,7.44,60.0,Middle,8,Yes,10,4,Yes,1,Yes,1,1,54.5,-0.3372516438215154,-0.5277803365564605,0.1905286927349451,0,0,0,-1.5413829577799956,1.133301238658651,0.8941296845998259,1.566095814545193,-0.5104922478795085,-1.5660400475905938,-1.583396776623981,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,20-24,Male,34.94,58.89,Low,5,No,7,1,Yes,10,Yes,9,7,22.0,0.18314025709557652,1.089838208782183,-0.9066979516866065,0,0,0,0.5780973478608527,1.069927137449708,-0.15371947114824155,0.5189370021361666,-1.5524549255489364,1.5466720611362934,1.2039055630740887,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,70-79,Female,34.84,21.13,Low,1,Yes,2,10,No,5,No,9,1,74.5,-1.5597423255275942,-0.06834485528336647,-1.4913974702442276,0,0,0,0.5703901467494318,-1.085934179351819,-1.5508516788123314,-1.226327685212211,1.5734331074593475,-0.18261244371197724,1.2039055630740887,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,60-69,Male,47.92,52.81,High,7,No,3,3,Yes,5,No,8,5,64.5,0.18431781608122377,-0.06813147361422756,0.25244928969545133,0,0,0,1.5784920521233334,0.7227969254223434,0.5448466326838034,-0.8772747477425354,-0.8578131404359844,-0.18261244371197724,0.85549277061183,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,60-69,Both,48.78,32.02,Low,5,No,6,1,Yes,5,Yes,2,7,64.5,0.18314025709557652,-0.4159041210690695,0.599044378164646,0,0,0,1.6447739816815563,-0.4641828620857005,-0.15371947114824155,0.16988406466649103,-1.5524549255489364,-0.18261244371197724,-1.2349839841617223,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,40-49,Both,18.69,67.37,Middle,10,Yes,6,9,Yes,2,No,1,1,44.5,0.01203140809450709,-0.8778986195261432,0.8899300276206503,1,0,0,-0.6743228327451031,1.5540824331720848,1.5926957884318709,0.16988406466649103,1.2261122149028714,-1.2201831466209396,-1.583396776623981,-1.5686329722428567,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2021,40-49,Male,49.32,15.01,High,2,No,1,3,No,2,Yes,2,6,44.5,-0.5148370672436449,-1.3435159178215164,0.8286788505778715,0,0,0,1.686392867683231,-1.4353481427741004,-1.201568626896309,-1.5753806226818865,-0.8578131404359844,-1.2201831466209396,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,20-24,Both,27.0,15.96,Low,5,No,1,1,Yes,6,Yes,2,3,22.0,-0.5130707287651739,-0.8823733831953108,0.3693026544301369,0,0,0,-0.03385442038599582,-1.3811090471448244,-0.15371947114824155,-1.5753806226818865,-1.5524549255489364,0.1632444572576769,-1.2349839841617223,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,50-59,Both,14.44,10.73,Middle,7,Yes,9,4,Yes,7,Yes,3,5,54.5,0.18431781608122377,0.2798576812011283,-0.09553986511990453,0,0,0,-1.001878879980507,-1.6797095420302055,0.5448466326838034,1.2170428770755175,-0.5104922478795085,0.509101358227331,-0.8865711916994635,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,80+,Female,5.87,43.22,Middle,10,Yes,7,7,Yes,3,Yes,1,9,82.5,1.404453379816008,-0.6462620067130334,2.050715386529041,1,1,1,-1.6623860152293095,0.1752675284910233,1.5926957884318709,0.5189370021361666,0.5314704297899194,-0.8743262456512856,-1.583396776623981,1.216210971200145,2.05274556091395,2.0006252149329002,1.771259541706893
2020,20-24,Female,44.7,21.94,Low,2,No,5,5,No,6,No,8,2,22.0,-1.2110480531043954,0.27985611835544083,-1.4909041714598363,0,0,0,1.3303201763355688,-1.0396882136047523,-1.201568626896309,-0.17916887280318447,-0.16317135532303248,0.1632444572576769,0.85549277061183,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,50-59,Male,32.96,69.01,High,7,Yes,6,5,No,6,No,6,3,54.5,-0.16378767684915146,0.16393190253716017,-0.32771957938631163,0,0,0,0.42549476585471174,1.6477162403636765,0.5448466326838034,0.16988406466649103,-0.16317135532303248,0.1632444572576769,0.1586671856873126,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,30-39,Male,13.0,47.17,Middle,5,Yes,9,6,Yes,6,No,4,9,34.5,0.5312457500259518,0.2807096450319966,0.2505361049939552,0,1,0,-1.1128625759849733,0.4007879787390645,-0.15371947114824155,1.2170428770755175,0.1841495372334435,0.1632444572576769,-0.5381583992372048,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2024,25-29,Both,9.5,36.51,Middle,4,Yes,8,3,No,7,No,5,8,27.0,0.18255147760275287,0.39578189701940897,-0.2132304194166561,0,0,0,-1.3826146148847176,-0.20783176800628195,-0.5030025230642641,0.867989939605842,-0.8578131404359844,0.509101358227331,-0.1897456067749461,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,25-29,Both,15.44,60.75,Middle,8,No,7,1,No,6,Yes,5,3,27.0,0.010853849108859781,0.16414528420629912,-0.15329143509743934,0,0,0,-0.9248068688662944,1.1761215773133422,0.8941296845998259,0.5189370021361666,-1.5524549255489364,0.1632444572576769,-0.1897456067749461,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,40-49,Male,26.23,18.46,Middle,4,Yes,4,9,Yes,5,No,6,5,44.5,-0.33960676179280996,-0.1840556894325082,-0.15555107236030177,0,0,0,-0.09319986894393954,-1.23837458496252,-0.5030025230642641,-0.52822181027286,1.2261122149028714,-0.18261244371197724,0.1586671856873126,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,40-49,Male,46.13,34.97,Low,5,No,6,2,No,6,No,5,2,44.5,-0.6871234752303615,0.04779430504974061,-0.7349177802801021,0,0,0,1.4405331522288929,-0.29575619671058145,-0.15371947114824155,0.16988406466649103,-1.2051340329924605,0.1632444572576769,-0.1897456067749461,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,80+,Female,23.54,56.92,Low,1,No,1,2,Yes,3,Yes,1,5,82.5,-0.8635313396668436,-1.3443678816523843,0.4808365419855407,0,0,0,-0.3005235788411717,0.9574523812500519,-1.5508516788123314,-1.5753806226818865,-1.2051340329924605,-0.8743262456512856,-1.583396776623981,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,10-14,Male,19.47,45.41,High,4,Yes,4,4,Yes,5,No,9,2,12.0,-0.8617650011883728,0.16435710302975048,-1.0261221042181234,0,0,0,-0.6142066640760173,0.3003029173627219,-0.5030025230642641,-0.52822181027286,-0.5104922478795085,-0.18261244371197724,1.2039055630740887,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,30-39,Both,8.47,44.59,High,7,No,10,8,No,4,No,2,2,34.5,-0.3378404233143391,-0.06578583809938683,-0.2720545852149523,0,0,0,-1.4619987863323565,0.2534860137669264,0.5448466326838034,1.566095814545193,0.8787913223463955,-0.5284693446816314,-1.2349839841617223,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,70-79,Female,38.17,10.63,Middle,3,Yes,8,7,No,3,Yes,1,10,74.5,0.3560154445751169,-0.5299110275564748,0.8859264721315917,0,1,0,0.8270399437597599,-1.6854189205174976,-0.8522855749802865,0.867989939605842,0.5314704297899194,-0.8743262456512856,-1.583396776623981,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2020,10-14,Female,36.46,41.7,High,2,Yes,6,4,No,7,No,10,7,12.0,-0.3407843207784572,0.7437679261433899,-1.0845522469218472,0,0,0,0.6952468047544561,0.08848497548418241,-1.201568626896309,0.16988406466649103,-0.5104922478795085,0.509101358227331,1.5523183555363476,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Male,33.25,11.56,Middle,7,Yes,4,2,No,4,Yes,9,10,44.5,1.054581548407162,0.04907146937319914,1.0055100790339628,0,1,1,0.44784564907783336,-1.6323217005856803,0.5448466326838034,-0.52822181027286,-1.2051340329924605,-0.5284693446816314,1.2039055630740887,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2024,50-59,Both,9.11,49.46,Low,7,Yes,5,7,No,9,Yes,7,5,54.5,0.18431781608122377,0.5095754218376753,-0.3252576057564516,0,0,0,-1.4126726992192606,0.5315327460980553,0.5448466326838034,-0.17916887280318447,0.5314704297899194,1.2008151601666393,0.5070799781495713,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,15-19,Male,37.19,61.59,Low,4,Yes,3,3,No,1,No,7,5,17.0,-0.33960676179280996,-0.6454116057278526,0.30580484393504265,0,0,0,0.7515093728678311,1.2240803566065968,-0.5030025230642641,-0.8772747477425354,-0.8578131404359844,-1.5660400475905938,0.5070799781495713,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,25-29,Male,40.92,69.2,High,3,Yes,9,10,Yes,6,No,1,1,27.0,-1.2104592736115716,-0.06770314743026214,-1.1427561261813095,0,0,0,1.0389879743238446,1.6585640594895317,-0.8522855749802865,1.2170428770755175,1.5734331074593475,0.1632444572576769,-1.583396776623981,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
